2026-05-05 21:58:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: Empty table or column name specified
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:44 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:45 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:46 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:46 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:46 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:53 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:55 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:55 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
